drug_name_raw,query_name,cid,smiles,mw,logp,iupac,source
Saxagliptin,Saxagliptin,11243969,C1C2CC2N(C1C#N)C(=O)C(C34CC5CC(C3)CC(C5)(C4)O)N,315.4,0.7,"(1S,3S,5S)-2-[(2S)-2-amino-2-(3-hydroxy-1-adamantyl)acetyl]-2-azabicyclo[3.1.0]hexane-3-carbonitrile",pubchem_rest
Scopolamine,Scopolamine,3000322,CN1C2CC(CC1C3C2O3)OC(=O)C(CO)C4=CC=CC=C4,303.35,0.9,"[(1S,2S,4R,5R)-9-methyl-3-oxa-9-azatricyclo[3.3.1.02,4]nonan-7-yl] (2S)-3-hydroxy-2-phenylpropanoate",pubchem_rest
Secbutabarbital,Secbutabarbital,2479,CCC(C)C1(C(=O)NC(=O)NC1=O)CC,212.25,1.6,"5-butan-2-yl-5-ethyl-1,3-diazinane-2,4,6-trione",pubchem_rest
Secobarbital,Secobarbital,5193,CCCC(C)C1(C(=O)NC(=O)NC1=O)CC=C,238.28,2,"5-pentan-2-yl-5-prop-2-enyl-1,3-diazinane-2,4,6-trione",pubchem_rest
Selenium,Selenium,6326970,[Se],78.97,,selenium,pubchem_rest
Seratrodast,Seratrodast,2449,CC1=C(C(=O)C(=C(C1=O)C)C(CCCCCC(=O)O)C2=CC=CC=C2)C,354.4,4.4,"7-phenyl-7-(2,4,5-trimethyl-3,6-dioxocyclohexa-1,4-dien-1-yl)heptanoic acid",pubchem_rest
Sertindole,Sertindole,60149,C1CN(CCC1C2=CN(C3=C2C=C(C=C3)Cl)C4=CC=C(C=C4)F)CCN5CCNC5=O,440.9,4.1,1-[2-[4-[5-chloro-1-(4-fluorophenyl)indol-3-yl]piperidin-1-yl]ethyl]imidazolidin-2-one,pubchem_rest
Sertraline,Sertraline,68617,CNC1CCC(C2=CC=CC=C12)C3=CC(=C(C=C3)Cl)Cl,306.2,4.8,"(1S,4S)-4-(3,4-dichlorophenyl)-N-methyl-1,2,3,4-tetrahydronaphthalen-1-amine",pubchem_rest
Sevoflurane,Sevoflurane,5206,C(OC(C(F)(F)F)C(F)(F)F)F,200.05,2.8,"1,1,1,3,3,3-hexafluoro-2-(fluoromethoxy)propane",pubchem_rest
Sibutramine,Sibutramine,5210,CC(C)CC(C1(CCC1)C2=CC=C(C=C2)Cl)N(C)C,279.8,5.4,"1-[1-(4-chlorophenyl)cyclobutyl]-N,N,3-trimethylbutan-1-amine",pubchem_rest
Sildenafil,Sildenafil,135398744,CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCN(CC4)C)OCC)C,474.6,1.5,"5-[2-ethoxy-5-(4-methylpiperazin-1-yl)sulfonylphenyl]-1-methyl-3-propyl-6H-pyrazolo[4,5-d]pyrimidin-7-one",pubchem_rest
Silver,Silver,23954,[Ag],107.868,,silver,pubchem_rest
Simvastatin,Simvastatin,54454,CCC(C)(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O)C,418.6,4.7,"[(1S,3R,7S,8S,8aR)-8-[2-[(2R,4R)-4-hydroxy-6-oxooxan-2-yl]ethyl]-3,7-dimethyl-1,2,3,7,8,8a-hexahydronaphthalen-1-yl] 2,2-dimethylbutanoate",pubchem_rest
Sirolimus (Rapamycin),Sirolimus (Rapamycin),145684635,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)O)C)C)O)OC)C)C)C)OC,914.2,6,"(1R,9S,12S,15R,16E,18R,19R,21R,23S,24E,26E,28E,30S,32S,35R)-1,18-dihydroxy-12-[(2R)-1-[(1S,4R)-4-hydroxy-3-methoxycyclohexyl]propan-2-yl]-19,30-dimethoxy-15,17,21,23,29,35-hexamethyl-11,36-dioxa-4-azatricyclo[30.3.1.04,9]hexatriaconta-16,24,26,28-tetraene-2,3,10,14,20-pentone",pubchem_rest
Sisomicin,Sisomicin,36119,CC1(COC(C(C1NC)O)OC2C(CC(C(C2O)OC3C(CC=C(O3)CN)N)N)N)O,447.5,-5.1,"(2R,3R,4R,5R)-2-[(1S,2S,3R,4S,6R)-4,6-diamino-3-[[(2S,3R)-3-amino-6-(aminomethyl)-3,4-dihydro-2H-pyran-2-yl]oxy]-2-hydroxycyclohexyl]oxy-5-methyl-4-(methylamino)oxane-3,5-diol",pubchem_rest
Sitagliptin,Sitagliptin,4369359,C1CN2C(=NN=C2C(F)(F)F)CN1C(=O)CC(CC3=CC(=C(C=C3F)F)F)N,407.31,0.7,"(3R)-3-amino-1-[3-(trifluoromethyl)-6,8-dihydro-5H-[1,2,4]triazolo[4,3-a]pyrazin-7-yl]-4-(2,4,5-trifluorophenyl)butan-1-one",pubchem_rest
Sotalol,Sotalol,5253,CC(C)NCC(C1=CC=C(C=C1)NS(=O)(=O)C)O,272.37,0.2,N-[4-[1-hydroxy-2-(propan-2-ylamino)ethyl]phenyl]methanesulfonamide,pubchem_rest
Sparteine,Sparteine,644020,C1CCN2CC3CC(C2C1)CN4C3CCCC4,234.38,2.5,"(1S,2R,9S,10S)-7,15-diazatetracyclo[7.7.1.02,7.010,15]heptadecane",pubchem_rest
Spiramycin,Spiramycin,5289394,CC1CC=CC=CC(C(CC(C(C(C(CC(=O)O1)O)OC)OC2C(C(C(C(O2)C)OC3CC(C(C(O3)C)O)(C)O)N(C)C)O)CC=O)C)OC4CCC(C(O4)C)N(C)C,843.1,2.1,"2-[(4R,5S,6S,7R,9R,10R,11E,13E,16R)-6-[(2S,3R,4R,5S,6R)-5-[(2S,4R,5S,6S)-4,5-dihydroxy-4,6-dimethyloxan-2-yl]oxy-4-(dimethylamino)-3-hydroxy-6-methyloxan-2-yl]oxy-10-[(2R,5S,6R)-5-(dimethylamino)-6-methyloxan-2-yl]oxy-4-hydroxy-5-methoxy-9,16-dimethyl-2-oxo-1-oxacyclohexadeca-11,13-dien-7-yl]acetaldehyde",pubchem_rest
Spiraprilate,Spiraprilate,3033702,CC(C(=O)N1CC2(CC1C(=O)O)SCCS2)NC(CCC3=CC=CC=C3)C(=O)O,438.6,0.3,"(8S)-7-[(2S)-2-[[(1S)-1-carboxy-3-phenylpropyl]amino]propanoyl]-1,4-dithia-7-azaspiro[4.4]nonane-8-carboxylic acid",pubchem_rest
Spironolactone,Spironolactone,5833,CC(=O)SC1CC2=CC(=O)CCC2(C3C1C4CCC5(C4(CC3)C)CCC(=O)O5)C,416.6,2.9,"S-[(7R,8R,9S,10R,13S,14S,17R)-10,13-dimethyl-3,5'-dioxospiro[2,6,7,8,9,11,12,14,15,16-decahydro-1H-cyclopenta[a]phenanthrene-17,2'-oxolane]-7-yl] ethanethioate",pubchem_rest
Stanozolol,Stanozolol,25249,CC12CCC3C(C1CCC2(C)O)CCC4C3(CC5=C(C4)NN=C5)C,328.5,4.5,"(1S,2S,10S,13R,14S,17S,18S)-2,17,18-trimethyl-6,7-diazapentacyclo[11.7.0.02,10.04,8.014,18]icosa-4(8),5-dien-17-ol",pubchem_rest
Stiripentol,Stiripentol,5311454,CC(C)(C)C(C=CC1=CC2=C(C=C1)OCO2)O,234.29,3.6,"(E)-1-(1,3-benzodioxol-5-yl)-4,4-dimethylpent-1-en-3-ol",pubchem_rest
Streptomycin,Streptomycin,19649,CC1C(C(C(O1)OC2C(C(C(C(C2O)O)N=C(N)N)O)N=C(N)N)OC3C(C(C(C(O3)CO)O)O)NC)(C=O)O,581.6,-8,"2-[(1R,2R,3S,4R,5R,6S)-3-(diaminomethylideneamino)-4-[(2R,3R,4R,5S)-3-[(2S,3S,4S,5R,6S)-4,5-dihydroxy-6-(hydroxymethyl)-3-(methylamino)oxan-2-yl]oxy-4-formyl-4-hydroxy-5-methyloxolan-2-yl]oxy-2,5,6-trihydroxycyclohexyl]guanidine",pubchem_rest
Strontium,Strontium,5359327,[Sr],87.62,,strontium,pubchem_rest
Strychnine,Strychnine,441071,C1CN2CC3=CCOC4CC(=O)N5C6C4C3CC2C61C7=CC=CC=C75,334.4,1.9,"(4aR,5aS,8aR,13aS,15aS,15bR)-4a,5,5a,7,8,13a,15,15a,15b,16-decahydro-2H-4,6-methanoindolo[3,2,1-ij]oxepino[2,3,4-de]pyrrolo[2,3-h]quinolin-14-one",pubchem_rest
Sufentanil,Sufentanil,41693,CCC(=O)N(C1=CC=CC=C1)C2(CCN(CC2)CCC3=CC=CS3)COC,386.6,4,N-[4-(methoxymethyl)-1-(2-thiophen-2-ylethyl)piperidin-4-yl]-N-phenylpropanamide,pubchem_rest
Sulbactam,Sulbactam,130313,CC1(C(N2C(S1(=O)=O)CC2=O)C(=O)O)C,233.24,-1,"(2S,5R)-3,3-dimethyl-4,4,7-trioxo-4lambda6-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid",pubchem_rest
Sulfamethoxazole,Sulfamethoxazole,5329,CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)N,253.28,0.9,"4-amino-N-(5-methyl-1,2-oxazol-3-yl)benzenesulfonamide",pubchem_rest
Sulfasalazine,Sulfasalazine,5339,C1=CC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N=NC3=CC(=C(C=C3)O)C(=O)O,398.4,-0.7,2-hydroxy-5-[[4-(pyridin-2-ylsulfamoyl)phenyl]diazenyl]benzoic acid,pubchem_rest
Sulfisoxazole,Sulfisoxazole,5344,CC1=C(ON=C1C)NS(=O)(=O)C2=CC=C(C=C2)N,267.31,1,"4-amino-N-(3,4-dimethyl-1,2-oxazol-5-yl)benzenesulfonamide",pubchem_rest
Sulfinpyrazone,Sulfinpyrazone,5342,C1=CC=C(C=C1)N2C(=O)C(C(=O)N2C3=CC=CC=C3)CCS(=O)C4=CC=CC=C4,404.5,2.3,"4-[2-(benzenesulfinyl)ethyl]-1,2-diphenylpyrazolidine-3,5-dione",pubchem_rest
Sulindac,Sulindac,1548887,CC1=C(C2=C(C1=CC3=CC=C(C=C3)S(=O)C)C=CC(=C2)F)CC(=O)O,356.4,3.4,2-[(3Z)-6-fluoro-2-methyl-3-[(4-methylsulfinylphenyl)methylidene]inden-1-yl]acetic acid,pubchem_rest
Sulpiride,Sulpiride,5355,CCN1CCCC1CNC(=O)C2=C(C=CC(=C2)S(=O)(=O)N)OC,341.4,0.6,N-[(1-ethylpyrrolidin-2-yl)methyl]-2-methoxy-5-sulfamoylbenzamide,pubchem_rest
Sultiam (Sulthiame),Sultiam,5356,C1CCS(=O)(=O)N(C1)C2=CC=C(C=C2)S(=O)(=O)N,290.4,0.1,"4-(1,1-dioxothiazinan-2-yl)benzenesulfonamide",pubchem_rest
Sumatriptan,Sumatriptan,5358,CNS(=O)(=O)CC1=CC2=C(C=C1)NC=C2CCN(C)C,295.40,0.9,1-[3-[2-(dimethylamino)ethyl]-1H-indol-5-yl]-N-methylmethanesulfonamide,pubchem_rest
Suramin,Suramin,5361,CC1=C(C=C(C=C1)C(=O)NC2=C3C(=CC(=CC3=C(C=C2)S(=O)(=O)O)S(=O)(=O)O)S(=O)(=O)O)NC(=O)C4=CC(=CC=C4)NC(=O)NC5=CC=CC(=C5)C(=O)NC6=C(C=CC(=C6)C(=O)NC7=C8C(=CC(=CC8=C(C=C7)S(=O)(=O)O)S(=O)(=O)O)S(=O)(=O)O)C,1297.3,1.5,"8-[[4-methyl-3-[[3-[[3-[[2-methyl-5-[(4,6,8-trisulfonaphthalen-1-yl)carbamoyl]phenyl]carbamoyl]phenyl]carbamoylamino]benzoyl]amino]benzoyl]amino]naphthalene-1,3,5-trisulfonic acid",pubchem_rest
Tacrine,Tacrine,1935,C1CCC2=NC3=CC=CC=C3C(=C2C1)N,198.26,2.7,"1,2,3,4-tetrahydroacridin-9-amine",pubchem_rest
Tacrolimus,Tacrolimus,445643,CC1CC(C2C(CC(C(O2)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C(CC(=O)C(C=C(C1)C)CC=C)O)C)C(=CC4CCC(C(C4)OC)O)C)O)C)OC)OC,804.0,2.7,"(1R,9S,12S,13R,14S,17R,18E,21S,23S,24R,25S,27R)-1,14-dihydroxy-12-[(E)-1-[(1R,3R,4R)-4-hydroxy-3-methoxycyclohexyl]prop-1-en-2-yl]-23,25-dimethoxy-13,19,21,27-tetramethyl-17-prop-2-enyl-11,28-dioxa-4-azatricyclo[22.3.1.04,9]octacos-18-ene-2,3,10,16-tetrone",pubchem_rest
Tadalafil,Tadalafil,110635,CN1CC(=O)N2C(C1=O)CC3=C(C2C4=CC5=C(C=C4)OCO5)NC6=CC=CC=C36,389.4,2.3,"(2R,8R)-2-(1,3-benzodioxol-5-yl)-6-methyl-3,6,17-triazatetracyclo[8.7.0.03,8.011,16]heptadeca-1(10),11,13,15-tetraene-4,7-dione",pubchem_rest
Talinolol,Talinolol,68770,CC(C)(C)NCC(COC1=CC=C(C=C1)NC(=O)NC2CCCCC2)O,363.5,2.6,1-[4-[3-(tert-butylamino)-2-hydroxypropoxy]phenyl]-3-cyclohexylurea,pubchem_rest
Talipexole,Talipexole,5374,C=CCN1CCC2=C(CC1)SC(=N2)N,209.31,1.5,"6-prop-2-enyl-4,5,7,8-tetrahydro-[1,3]thiazolo[4,5-d]azepin-2-amine",pubchem_rest
Tamoxifen,Tamoxifen,2733526,CCC(=C(C1=CC=CC=C1)C2=CC=C(C=C2)OCCN(C)C)C3=CC=CC=C3,371.5,7.1,"2-[4-[(Z)-1,2-diphenylbut-1-enyl]phenoxy]-N,N-dimethylethanamine",pubchem_rest
Tamsulosin,Tamsulosin,129211,CCOC1=CC=CC=C1OCCNC(C)CC2=CC(=C(C=C2)OC)S(=O)(=O)N,408.5,2.7,5-[(2R)-2-[2-(2-ethoxyphenoxy)ethylamino]propyl]-2-methoxybenzenesulfonamide,pubchem_rest
Tapentadol,Tapentadol,9838022,CCC(C1=CC(=CC=C1)O)C(C)CN(C)C,221.34,3.5,"3-[(2R,3R)-1-(dimethylamino)-2-methylpentan-3-yl]phenol",pubchem_rest
Teicoplanin,Teicoplanin,133065662,CCCCCCCCCC(=O)NC1C(C(C(OC1OC2=C3C=C4C=C2OC5=C(C=C(C=C5)C(C6C(=O)NC(C7=C(C(=CC(=C7)O)OC8C(C(C(C(O8)CO)O)O)O)C9=C(C=CC(=C9)C(C(=O)N6)NC(=O)C4NC(=O)C1C2=CC(=CC(=C2)OC2=C(C=CC(=C2)C(C(=O)NC(CC2=CC(=C(O3)C=C2)Cl)C(=O)N1)N)O)O)O)C(=O)O)OC1C(C(C(C(O1)CO)O)O)NC(=O)C)Cl)CO)O)O,1879.7,0.5,"(1S,2R,19R,22R,34S,37R,40R,52S)-2-[(2R,3R,4R,5S,6R)-3-acetamido-4,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-22-amino-5,15-dichloro-64-[(2S,3R,4R,5S,6R)-3-(decanoylamino)-4,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-26,31,44,49-tetrahydroxy-21,35,38,54,56,59-hexaoxo-47-[(3S,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-7,13,28-trioxa-20,36,39,53,55,58-hexazaundecacyclo[38.14.2.23,6.214,17.219,34.18,12.123,27.129,33.141,45.010,37.046,51]hexahexaconta-3,5,8,10,12(64),14,16,23(61),24,26,29(60),30,32,41(57),42,44,46(51),47,49,62,65-henicosaene-52-carboxylic acid",pubchem_rest
Telmisartan,Telmisartan,65999,CCCC1=NC2=C(N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)O)C=C(C=C2C)C5=NC6=CC=CC=C6N5C,514.6,6.9,2-[4-[[4-methyl-6-(1-methylbenzimidazol-2-yl)-2-propylbenzimidazol-1-yl]methyl]phenyl]benzoic acid,pubchem_rest
Temazepam,Temazepam,5391,CN1C2=C(C=C(C=C2)Cl)C(=NC(C1=O)O)C3=CC=CC=C3,300.74,2.2,"7-chloro-3-hydroxy-1-methyl-5-phenyl-3H-1,4-benzodiazepin-2-one",pubchem_rest
Tenoxicam,Tenoxicam,54677971,CN1C(=C(C2=C(S1(=O)=O)C=CS2)O)C(=O)NC3=CC=CC=N3,337.4,1.1,"4-hydroxy-2-methyl-1,1-dioxo-N-pyridin-2-ylthieno[2,3-e]thiazine-3-carboxamide",pubchem_rest
Terazosin,Terazosin,5401,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4CCCO4)N)OC,387.4,1.4,"[4-(4-amino-6,7-dimethoxyquinazolin-2-yl)piperazin-1-yl]-(oxolan-2-yl)methanone",pubchem_rest
Terbinafine,Terbinafine,1549008,CC(C)(C)C#CC=CCN(C)CC1=CC=CC2=CC=CC=C21,291.4,5.6,"(E)-N,6,6-trimethyl-N-(naphthalen-1-ylmethyl)hept-2-en-4-yn-1-amine",pubchem_rest
Terbutaline,Terbutaline,5403,CC(C)(C)NCC(C1=CC(=CC(=C1)O)O)O,225.28,0.9,"5-[2-(tert-butylamino)-1-hydroxyethyl]benzene-1,3-diol",pubchem_rest
Terfenadine,Terfenadine,5405,CC(C)(C)C1=CC=C(C=C1)C(CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O,471.7,6.6,1-(4-tert-butylphenyl)-4-[4-[hydroxy(diphenyl)methyl]piperidin-1-yl]butan-1-ol,pubchem_rest
Tetrachloroethylene,Tetrachloroethylene,31373,C(=C(Cl)Cl)(Cl)Cl,165.8,3.4,"1,1,2,2-tetrachloroethene",pubchem_rest
Tetracycline,Tetracycline,54675776,CC1(C2CC3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O,444.4,-2,"(4S,4aS,5aS,6S,12aR)-4-(dimethylamino)-1,6,10,11,12a-pentahydroxy-6-methyl-3,12-dioxo-4,4a,5,5a-tetrahydrotetracene-2-carboxamide",pubchem_rest
Tetrazepam,Tetrazepam,25215,CN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CCCCC3,288.77,3.2,"7-chloro-5-(cyclohexen-1-yl)-1-methyl-3H-1,4-benzodiazepin-2-one",pubchem_rest
Thalidomide,Thalidomide,5426,C1CC(=O)NC(=O)C1N2C(=O)C3=CC=CC=C3C2=O,258.23,0.3,"2-(2,6-dioxopiperidin-3-yl)isoindole-1,3-dione",pubchem_rest
Thallium,Thallium,5359464,[Tl],204.383,,thallium,pubchem_rest
Theobromine,Theobromine,5429,CN1C=NC2=C1C(=O)NC(=O)N2C,180.16,-0.8,"3,7-dimethylpurine-2,6-dione",pubchem_rest
Theophylline,Theophylline,2153,CN1C2=C(C(=O)N(C1=O)C)NC=N2,180.16,0,"1,3-dimethyl-7H-purine-2,6-dione",pubchem_rest
Thiamphenicol,Thiamphenicol,27200,CS(=O)(=O)C1=CC=C(C=C1)C(C(CO)NC(=O)C(Cl)Cl)O,356.2,-0.3,"2,2-dichloro-N-[(1R,2R)-1,3-dihydroxy-1-(4-methylsulfonylphenyl)propan-2-yl]acetamide",pubchem_rest
Thiamylal,Thiamylal,3032285,CCCC(C)C1(C(=O)NC(=S)NC1=O)CC=C,254.35,3.2,"5-pentan-2-yl-5-prop-2-enyl-2-sulfanylidene-1,3-diazinane-4,6-dione",pubchem_rest
Thiazinamium,Thiazinamium,6016,CC(CN1C2=CC=CC=C2SC3=CC=CC=C31)[N+](C)(C)C,299.5,4.8,trimethyl(1-phenothiazin-10-ylpropan-2-yl)azanium,pubchem_rest
"Thiocyanate, from Nitroprusside",Thiocyanate,9322,C(#N)[S-],58.08,0.6,thiocyanate,pubchem_rest
Thiopental,Thiopental,3000715,CCCC(C)C1(C(=O)NC(=S)NC1=O)CC,242.34,2.9,"5-ethyl-5-pentan-2-yl-2-sulfanylidene-1,3-diazinane-4,6-dione",pubchem_rest
Thioproperazine,Thioproperazine,9429,CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)S(=O)(=O)N(C)C,446.6,3.7,"N,N-dimethyl-10-[3-(4-methylpiperazin-1-yl)propyl]phenothiazine-2-sulfonamide",pubchem_rest
Thioridazine,Thioridazine,5452,CN1CCCCC1CCN2C3=CC=CC=C3SC4=C2C=C(C=C4)SC,370.6,5.9,10-[2-(1-methylpiperidin-2-yl)ethyl]-2-methylsulfanylphenothiazine,pubchem_rest
Tiagabine,Tiagabine,60648,CC1=C(SC=C1)C(=CCCN2CCCC(C2)C(=O)O)C3=C(C=CS3)C,375.6,2.7,"(3R)-1-[4,4-bis(3-methylthiophen-2-yl)but-3-enyl]piperidine-3-carboxylic acid",pubchem_rest
Tianeptine,Tianeptine,68870,CN1C2=CC=CC=C2C(C3=C(S1(=O)=O)C=C(C=C3)Cl)NCCCCCCC(=O)O,437.0,1.2,"7-[(3-chloro-6-methyl-5,5-dioxo-11H-benzo[c][2,1]benzothiazepin-11-yl)amino]heptanoic acid",pubchem_rest
Tiapride,Tiapride,5467,CCN(CC)CCNC(=O)C1=C(C=CC(=C1)S(=O)(=O)C)OC,328.4,0.9,N-[2-(diethylamino)ethyl]-2-methoxy-5-methylsulfonylbenzamide,pubchem_rest
Tiaprofenic acid,Tiaprofenic acid,5468,CC(C1=CC=C(S1)C(=O)C2=CC=CC=C2)C(=O)O,260.31,3.3,2-(5-benzoylthiophen-2-yl)propanoic acid,pubchem_rest
Ticlopidine,Ticlopidine,5472,C1CN(CC2=C1SC=C2)CC3=CC=CC=C3Cl,263.8,3.6,"5-[(2-chlorophenyl)methyl]-6,7-dihydro-4H-thieno[3,2-c]pyridine",pubchem_rest
Tiletamine,Tiletamine,26533,CCNC1(CCCCC1=O)C2=CC=CS2,223.34,2,2-(ethylamino)-2-thiophen-2-ylcyclohexan-1-one,pubchem_rest
Tilidine,Tilidine,30131,CCOC(=O)C1(CCC=CC1N(C)C)C2=CC=CC=C2,273.37,3.1,"ethyl (1S,2R)-2-(dimethylamino)-1-phenylcyclohex-3-ene-1-carboxylate",pubchem_rest
Tiludronate (Tiludronic acid),Tiludronate,60937,C1=CC(=CC=C1SC(P(=O)(O)O)P(=O)(O)O)Cl,318.61,-0.3,[(4-chlorophenyl)sulfanyl-phosphonomethyl]phosphonic acid,pubchem_rest
Timolol,Timolol,33624,CC(C)(C)NCC(COC1=NSN=C1N2CCOCC2)O,316.42,1.8,"(2S)-1-(tert-butylamino)-3-[(4-morpholin-4-yl-1,2,5-thiadiazol-3-yl)oxy]propan-2-ol",pubchem_rest
Tin,Tin,5352426,[Sn],118.71,,tin,pubchem_rest
Tinidazol,Tinidazol,5479,CCS(=O)(=O)CCN1C(=NC=C1[N+](=O)[O-])C,247.27,-0.4,1-(2-ethylsulfonylethyl)-2-methyl-5-nitroimidazole,pubchem_rest
Tiopronin,Tiopronin,5483,CC(C(=O)NCC(=O)O)S,163.20,-0.1,2-(2-sulfanylpropanoylamino)acetic acid,pubchem_rest
Tiotixene (Thiothixene),Tiotixene,941651,CN1CCN(CC1)CCC=C2C3=CC=CC=C3SC4=C2C=C(C=C4)S(=O)(=O)N(C)C,443.6,3.8,"(9Z)-N,N-dimethyl-9-[3-(4-methylpiperazin-1-yl)propylidene]thioxanthene-2-sulfonamide",pubchem_rest
Tiotropium,Tiotropium,5487427,C[N+]1(C2CC(CC1C3C2O3)OC(=O)C(C4=CC=CS4)(C5=CC=CS5)O)C,392.5,2.3,"[(1S,2S,4R,5R)-9,9-dimethyl-3-oxa-9-azoniatricyclo[3.3.1.02,4]nonan-7-yl] 2-hydroxy-2,2-dithiophen-2-ylacetate",pubchem_rest
Tipranavir (TPV),Tipranavir,54682461,CCCC1(CC(=C(C(=O)O1)C(CC)C2=CC(=CC=C2)NS(=O)(=O)C3=NC=C(C=C3)C(F)(F)F)O)CCC4=CC=CC=C4,602.7,7,N-[3-[(1R)-1-[(2R)-4-hydroxy-6-oxo-2-(2-phenylethyl)-2-propyl-3H-pyran-5-yl]propyl]phenyl]-5-(trifluoromethyl)pyridine-2-sulfonamide,pubchem_rest
Tizanidine,Tizanidine,5487,C1CN=C(N1)NC2=C(C=CC3=NSN=C32)Cl,253.71,1.1,"5-chloro-N-(4,5-dihydro-1H-imidazol-2-yl)-2,1,3-benzothiadiazol-4-amine",pubchem_rest
Tobramycin,Tobramycin,36294,C1C(C(C(C(C1N)OC2C(C(C(C(O2)CO)O)N)O)O)OC3C(CC(C(O3)CN)O)N)N,467.5,-6.2,"(2S,3R,4S,5S,6R)-4-amino-2-[(1S,2S,3R,4S,6R)-4,6-diamino-3-[(2R,3R,5S,6R)-3-amino-6-(aminomethyl)-5-hydroxyoxan-2-yl]oxy-2-hydroxycyclohexyl]oxy-6-(hydroxymethyl)oxane-3,5-diol",pubchem_rest
Tocainide,Tocainide,38945,CC1=C(C(=CC=C1)C)NC(=O)C(C)N,192.26,0.8,"2-amino-N-(2,6-dimethylphenyl)propanamide",pubchem_rest
Tofenacin(e),Tofenacin,25315,CC1=CC=CC=C1C(C2=CC=CC=C2)OCCNC,255.35,3.3,N-methyl-2-[(2-methylphenyl)-phenylmethoxy]ethanamine,pubchem_rest
Tolbutamide,Tolbutamide,5505,CCCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)C,270.35,2.3,1-butyl-3-(4-methylphenyl)sulfonylurea,pubchem_rest
Tolcapone,Tolcapone,4659569,CC1=CC=C(C=C1)C(=O)C2=CC(=C(C(=C2)O)O)[N+](=O)[O-],273.24,3.3,"(3,4-dihydroxy-5-nitrophenyl)-(4-methylphenyl)methanone",pubchem_rest
Tolmetin,Tolmetin,5509,CC1=CC=C(C=C1)C(=O)C2=CC=C(N2C)CC(=O)O,257.28,2.8,2-[1-methyl-5-(4-methylbenzoyl)pyrrol-2-yl]acetic acid,pubchem_rest
Tolperisone,Tolperisone,5511,CC1=CC=C(C=C1)C(=O)C(C)CN2CCCCC2,245.36,3.4,2-methyl-1-(4-methylphenyl)-3-piperidin-1-ylpropan-1-one,pubchem_rest
Tolterodine,Tolterodine,443879,CC1=CC(=C(C=C1)O)C(CCN(C(C)C)C(C)C)C2=CC=CC=C2,325.5,5.6,2-[(1R)-3-[di(propan-2-yl)amino]-1-phenylpropyl]-4-methylphenol,pubchem_rest
Toluene,Toluene,1140,CC1=CC=CC=C1,92.14,2.7,toluene,pubchem_rest
Topiramate,Topiramate,5284627,CC1(OC2COC3(C(C2O1)OC(O3)(C)C)COS(=O)(=O)N)C,339.36,-0.8,"[(1R,2S,6S,9R)-4,4,11,11-tetramethyl-3,5,7,10,12-pentaoxatricyclo[7.3.0.02,6]dodecan-6-yl]methyl sulfamate",pubchem_rest
Topotecan,Topotecan,60700,CCC1(C2=C(COC1=O)C(=O)N3CC4=CC5=C(C=CC(=C5CN(C)C)O)N=C4C3=C2)O,421.4,0.5,"(19S)-8-[(dimethylamino)methyl]-19-ethyl-7,19-dihydroxy-17-oxa-3,13-diazapentacyclo[11.8.0.02,11.04,9.015,20]henicosa-1(21),2,4(9),5,7,10,15(20)-heptaene-14,18-dione",pubchem_rest
Torasemide (Torsemide),Torasemide,41781,CC1=CC(=CC=C1)NC2=C(C=NC=C2)S(=O)(=O)NC(=O)NC(C)C,348.4,2.7,1-[[4-(3-methylanilino)-3-pyridinyl]sulfonyl]-3-propan-2-ylurea,pubchem_rest
Tramadol,Tramadol,33741,CN(C)CC1CCCCC1(C2=CC(=CC=C2)OC)O,263.37,2.6,"cis-(1R,2R)-2-[(dimethylamino)methyl]-1-(3-methoxyphenyl)cyclohexan-1-ol",pubchem_rest
